city,terrain,rider,traffic sign,license plate,road,sidewalk,vegetation,out of roi,building,pole,static,sky,person,bicycle,ego vehicle,car,cargroup,ground,wall,dynamic,fence,traffic light,motorcycle,bicyclegroup,persongroup,parking,bus,bridge,trailer,polegroup,tunnel,caravan,truck,guard rail,rectification border,rail track,train,motorcyclegroup,ridergroup,truckgroup
jena,1.0,2.0,13.0,,1.0,3.0,5.0,1,4.0,24.0,20.0,1.0,33.0,3.0,1,7.0,1.0,1.0,,2.0,1.0,10.0,2.0,,1.0,,,,,,,,,,,,,,,
jena,,1.0,9.0,1.0,1.0,3.0,14.0,1,4.0,12.0,9.0,1.0,2.0,3.0,1,15.0,,,,5.0,,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
jena,1.0,,3.0,,1.0,1.0,5.0,1,2.0,5.0,3.0,1.0,1.0,,1,2.0,,,2.0,,2.0,4.0,,,,,,,,,,,,,,,,,,
jena,1.0,3.0,3.0,,1.0,2.0,6.0,1,3.0,14.0,13.0,1.0,3.0,,1,12.0,2.0,,,1.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,
jena,2.0,2.0,7.0,2.0,1.0,3.0,12.0,1,3.0,21.0,17.0,1.0,3.0,6.0,1,5.0,,1.0,,1.0,1.0,13.0,,,,,,,,,,,,,,,,,,
jena,2.0,,10.0,1.0,1.0,3.0,11.0,1,8.0,25.0,18.0,1.0,4.0,,1,15.0,1.0,,2.0,,,5.0,,,,,,,,,,,1.0,,,,,,,
jena,,,,,1.0,1.0,,1,3.0,2.0,2.0,,2.0,,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,
jena,1.0,,5.0,1.0,1.0,2.0,3.0,1,2.0,7.0,8.0,1.0,3.0,12.0,1,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
jena,2.0,,12.0,1.0,1.0,6.0,8.0,1,4.0,39.0,16.0,1.0,2.0,,1,18.0,3.0,1.0,1.0,,,11.0,,,,1.0,,,,,,,,,,,,,,
jena,1.0,,,2.0,1.0,3.0,8.0,1,3.0,27.0,12.0,1.0,6.0,,1,12.0,,1.0,2.0,1.0,4.0,4.0,,,1.0,,,,,,,,,,,,,,,
jena,,,2.0,1.0,1.0,4.0,8.0,1,5.0,21.0,7.0,1.0,10.0,,1,7.0,,1.0,3.0,,4.0,3.0,,,,1.0,,,,,,,,,,,,,,
jena,2.0,,3.0,,1.0,3.0,2.0,1,4.0,13.0,19.0,1.0,5.0,,1,2.0,,,,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,
jena,,,,1.0,1.0,2.0,3.0,1,5.0,11.0,16.0,1.0,10.0,,1,3.0,,1.0,2.0,6.0,,,,,1.0,1.0,,,,,,,,,,,,,,
jena,,,8.0,1.0,1.0,2.0,13.0,1,5.0,15.0,12.0,1.0,8.0,,1,5.0,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,
jena,3.0,,5.0,2.0,1.0,3.0,12.0,1,2.0,13.0,12.0,1.0,11.0,1.0,1,2.0,,,1.0,3.0,,6.0,,,1.0,,,,,,,,,,,,,,,
jena,,,2.0,,1.0,2.0,3.0,1,2.0,16.0,19.0,1.0,10.0,,1,3.0,,,,2.0,1.0,4.0,,,1.0,,,,,1.0,,,,,,,,,,
jena,,2.0,3.0,1.0,1.0,4.0,6.0,1,5.0,13.0,15.0,1.0,24.0,3.0,1,2.0,,2.0,,4.0,,2.0,,,2.0,,1.0,,,,,,,,,,,,,
jena,1.0,,3.0,,1.0,4.0,3.0,1,2.0,10.0,15.0,1.0,13.0,,1,1.0,,1.0,,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,
jena,,1.0,7.0,,1.0,2.0,8.0,1,4.0,11.0,16.0,1.0,8.0,1.0,1,2.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
jena,2.0,1.0,8.0,1.0,1.0,3.0,5.0,1,2.0,14.0,10.0,1.0,1.0,2.0,1,4.0,,1.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,
jena,,,5.0,1.0,1.0,5.0,2.0,1,1.0,8.0,5.0,1.0,3.0,,1,4.0,,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,
jena,4.0,,3.0,,1.0,4.0,5.0,1,5.0,9.0,17.0,1.0,2.0,,1,4.0,,,,3.0,,,,,,,,1.0,,,,,1.0,,,,,,,
jena,2.0,,3.0,,1.0,4.0,4.0,1,5.0,26.0,19.0,1.0,1.0,,1,8.0,1.0,2.0,2.0,,,5.0,,,,,,,,1.0,,,,,,,1.0,,,
jena,,1.0,6.0,,1.0,3.0,3.0,1,5.0,9.0,11.0,1.0,23.0,2.0,1,,,1.0,,2.0,,2.0,1.0,,3.0,,,,,,,,,,,,,,,
jena,,1.0,5.0,1.0,1.0,4.0,2.0,1,2.0,11.0,7.0,,8.0,2.0,1,2.0,,1.0,,,,8.0,,,3.0,,2.0,,,,,,,,,,,,,
jena,,,7.0,2.0,1.0,2.0,,1,1.0,7.0,4.0,,6.0,,1,3.0,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,
jena,,,4.0,1.0,1.0,1.0,1.0,1,1.0,6.0,10.0,,7.0,,1,1.0,,,,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,
jena,,1.0,10.0,,1.0,3.0,6.0,1,3.0,10.0,13.0,1.0,8.0,2.0,1,6.0,,,1.0,4.0,,4.0,,2.0,1.0,,,,,,,,1.0,,,,,,,
jena,,,9.0,1.0,1.0,2.0,1.0,1,2.0,8.0,2.0,1.0,1.0,1.0,1,3.0,,,,,,,,,,,,,,,,,,,,,,,,
jena,,,6.0,,1.0,3.0,,1,1.0,3.0,3.0,1.0,5.0,3.0,1,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
jena,,,4.0,1.0,1.0,1.0,2.0,1,1.0,5.0,9.0,1.0,5.0,1.0,1,8.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
jena,3.0,,4.0,,1.0,2.0,2.0,1,1.0,11.0,12.0,1.0,6.0,,1,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,
jena,1.0,,,,1.0,2.0,3.0,1,1.0,5.0,14.0,,4.0,1.0,1,,,1.0,2.0,,,,,3.0,1.0,,,,,,,,,,,,2.0,,,
jena,1.0,,9.0,2.0,1.0,2.0,3.0,1,1.0,10.0,14.0,1.0,5.0,,1,19.0,2.0,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
jena,,,,1.0,1.0,2.0,1.0,1,1.0,4.0,4.0,,10.0,,1,13.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,
jena,,,13.0,4.0,1.0,2.0,3.0,1,2.0,7.0,3.0,1.0,,1.0,1,17.0,1.0,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
jena,,,4.0,1.0,1.0,2.0,2.0,1,3.0,2.0,1.0,1.0,,,1,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
jena,,,4.0,3.0,1.0,2.0,3.0,1,1.0,4.0,4.0,1.0,1.0,,1,17.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
jena,,,9.0,1.0,1.0,3.0,6.0,1,2.0,9.0,8.0,1.0,1.0,,1,10.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
jena,3.0,,7.0,2.0,1.0,3.0,1.0,1,2.0,12.0,14.0,2.0,1.0,,1,7.0,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,
jena,3.0,,8.0,3.0,1.0,2.0,3.0,1,3.0,9.0,9.0,1.0,1.0,2.0,1,18.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
jena,,,4.0,1.0,1.0,2.0,2.0,1,1.0,4.0,7.0,1.0,6.0,,1,5.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
jena,1.0,,1.0,1.0,1.0,2.0,3.0,1,4.0,2.0,6.0,1.0,7.0,,1,4.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,
jena,,,,,1.0,2.0,4.0,1,3.0,2.0,11.0,1.0,5.0,1.0,1,1.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,
jena,,,7.0,1.0,1.0,3.0,,1,3.0,5.0,10.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
jena,2.0,,,1.0,1.0,2.0,4.0,1,3.0,,17.0,1.0,3.0,,1,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
jena,,,8.0,,1.0,3.0,4.0,1,5.0,4.0,13.0,1.0,5.0,1.0,1,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
jena,,2.0,4.0,,1.0,,10.0,1,1.0,20.0,18.0,1.0,12.0,3.0,1,8.0,,1.0,2.0,1.0,,2.0,,3.0,1.0,,,,,,,,,,,,,,,
jena,2.0,3.0,12.0,1.0,1.0,3.0,21.0,1,2.0,21.0,23.0,1.0,15.0,4.0,1,4.0,,1.0,4.0,3.0,1.0,1.0,2.0,,5.0,,,,,1.0,,,,,,,,,,
jena,2.0,,,,1.0,3.0,12.0,1,7.0,8.0,19.0,1.0,20.0,,1,4.0,3.0,,2.0,,1.0,1.0,,,5.0,,,,,,,,,,,,,,,
jena,3.0,,5.0,,1.0,2.0,10.0,1,2.0,9.0,13.0,1.0,5.0,2.0,1,3.0,2.0,1.0,,,,,,2.0,5.0,,,,,,,,,,,,,,,
jena,,1.0,3.0,1.0,1.0,2.0,2.0,1,2.0,6.0,2.0,,11.0,2.0,1,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
jena,6.0,,2.0,2.0,1.0,,16.0,1,3.0,14.0,17.0,1.0,2.0,,1,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
jena,2.0,2.0,8.0,,1.0,3.0,12.0,1,3.0,16.0,28.0,1.0,16.0,3.0,1,13.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,
jena,2.0,2.0,5.0,,,1.0,6.0,1,5.0,2.0,5.0,1.0,19.0,2.0,1,2.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,
jena,5.0,2.0,6.0,,,1.0,10.0,1,4.0,3.0,9.0,1.0,11.0,4.0,1,1.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,
jena,3.0,1.0,4.0,,,3.0,7.0,1,4.0,2.0,10.0,1.0,15.0,3.0,1,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,
jena,3.0,2.0,3.0,,,1.0,9.0,1,2.0,3.0,15.0,1.0,14.0,2.0,1,4.0,2.0,1.0,,12.0,,,,1.0,1.0,,,,,,,,,,,,,,,
jena,4.0,2.0,6.0,1.0,,,11.0,1,3.0,9.0,17.0,1.0,4.0,1.0,1,4.0,1.0,1.0,,3.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
jena,,1.0,,,,,2.0,1,1.0,,2.0,,,2.0,1,2.0,,1.0,1.0,7.0,,,,1.0,,,,,,,,,,,,,,,,
jena,,1.0,1.0,,,,4.0,1,3.0,1.0,12.0,1.0,18.0,4.0,1,2.0,,1.0,,11.0,,,,1.0,,,,,,,,,,,,,,,,
jena,2.0,1.0,5.0,,1.0,2.0,6.0,1,2.0,10.0,14.0,1.0,18.0,2.0,1,3.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
jena,,1.0,9.0,,1.0,3.0,3.0,1,2.0,11.0,17.0,1.0,28.0,1.0,1,4.0,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,
jena,2.0,5.0,8.0,1.0,1.0,2.0,6.0,1,2.0,8.0,7.0,1.0,,7.0,1,3.0,,,,3.0,1.0,1.0,,5.0,,,,,,,,,,,,,,,,
jena,,1.0,9.0,,1.0,4.0,10.0,1,2.0,11.0,14.0,1.0,10.0,1.0,1,6.0,1.0,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,
jena,1.0,,10.0,1.0,1.0,3.0,15.0,1,3.0,22.0,15.0,1.0,,,1,17.0,,,,3.0,,6.0,,,,2.0,,,,,,,,,,,,,,
jena,2.0,,8.0,,1.0,3.0,6.0,1,3.0,23.0,18.0,1.0,3.0,,1,4.0,,,1.0,3.0,2.0,4.0,,,,1.0,,,,,,,,,,,,,,
jena,2.0,1.0,8.0,1.0,1.0,4.0,5.0,1,1.0,14.0,11.0,1.0,,,1,2.0,,,,5.0,1.0,10.0,3.0,,,,,,,,,,,,,,,,,
jena,,2.0,4.0,,1.0,2.0,6.0,1,3.0,10.0,17.0,1.0,3.0,3.0,1,,,1.0,1.0,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,
jena,1.0,2.0,11.0,,1.0,4.0,7.0,1,3.0,18.0,18.0,1.0,2.0,2.0,1,2.0,,1.0,1.0,1.0,3.0,12.0,,,,,,,,,,,,,,,,,,
jena,4.0,,,,1.0,1.0,7.0,1,4.0,3.0,4.0,,2.0,,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
jena,,,4.0,,1.0,2.0,1.0,1,2.0,3.0,3.0,,,,1,4.0,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,
jena,2.0,,,1.0,1.0,2.0,5.0,1,3.0,3.0,5.0,1.0,1.0,,1,4.0,1.0,2.0,1.0,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,
jena,2.0,1.0,,,1.0,2.0,2.0,1,2.0,9.0,8.0,1.0,2.0,3.0,1,3.0,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
jena,4.0,,5.0,,1.0,2.0,4.0,1,2.0,14.0,5.0,1.0,7.0,,1,,,,1.0,1.0,19.0,,,,,,,,,,,,,,,,,,,
jena,2.0,,2.0,,1.0,2.0,4.0,1,3.0,7.0,8.0,1.0,8.0,,1,4.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
jena,1.0,,3.0,,1.0,2.0,6.0,1,2.0,19.0,17.0,1.0,1.0,,1,2.0,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,
jena,3.0,,5.0,,1.0,3.0,3.0,1,3.0,12.0,11.0,1.0,6.0,1.0,1,4.0,,,,1.0,,11.0,,,,,,,,,,,,,,,,,,
jena,,1.0,4.0,1.0,1.0,2.0,5.0,1,1.0,12.0,20.0,1.0,7.0,1.0,1,3.0,,,5.0,1.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,
jena,,,5.0,1.0,1.0,3.0,4.0,1,1.0,3.0,10.0,1.0,,,1,5.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
jena,4.0,2.0,2.0,1.0,1.0,2.0,8.0,1,2.0,15.0,8.0,1.0,,2.0,1,17.0,1.0,,,2.0,,2.0,,,,6.0,,,1.0,,,,,,,,,,,
jena,1.0,,3.0,2.0,1.0,3.0,7.0,1,2.0,3.0,3.0,2.0,1.0,,1,8.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
jena,1.0,1.0,4.0,1.0,1.0,4.0,3.0,1,2.0,6.0,5.0,1.0,,1.0,1,17.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
jena,2.0,,3.0,,1.0,2.0,1.0,1,1.0,3.0,2.0,1.0,3.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
jena,3.0,2.0,2.0,1.0,1.0,,3.0,1,1.0,3.0,7.0,1.0,3.0,3.0,1,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
jena,5.0,,1.0,2.0,1.0,,5.0,1,3.0,5.0,3.0,1.0,1.0,,1,7.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
jena,1.0,,,3.0,1.0,,4.0,1,1.0,6.0,5.0,1.0,,,1,29.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
jena,,1.0,4.0,2.0,1.0,,1.0,1,1.0,7.0,9.0,1.0,,1.0,1,19.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
jena,,,7.0,,1.0,2.0,1.0,1,3.0,8.0,10.0,3.0,1.0,2.0,1,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
jena,1.0,,3.0,2.0,1.0,2.0,1.0,1,2.0,12.0,9.0,1.0,1.0,,1,8.0,,,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,
jena,3.0,,3.0,3.0,1.0,3.0,8.0,1,3.0,10.0,10.0,1.0,4.0,1.0,1,6.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
krefeld,1.0,1.0,,2.0,1.0,2.0,12.0,1,1.0,2.0,1.0,1.0,,1.0,1,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,4.0,,,,,
krefeld,4.0,1.0,,1.0,1.0,1.0,16.0,1,1.0,6.0,2.0,1.0,,1.0,1,17.0,2.0,,,2.0,,,,,,,,,,,,,,,4.0,,,,,
krefeld,,,,,1.0,,19.0,1,1.0,4.0,3.0,1.0,,,1,21.0,2.0,,,1.0,,,,,,,,,,,,,,,4.0,,,,,
krefeld,4.0,2.0,1.0,,1.0,2.0,12.0,1,2.0,6.0,1.0,1.0,,2.0,1,14.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,4.0,,,,,
krefeld,2.0,,2.0,2.0,1.0,,23.0,1,2.0,9.0,15.0,1.0,,1.0,1,25.0,2.0,,,2.0,,2.0,,,,2.0,,1.0,,,,,,,4.0,,,,,
krefeld,8.0,,2.0,,1.0,4.0,24.0,1,3.0,30.0,15.0,1.0,2.0,1.0,1,14.0,3.0,,,1.0,,4.0,,,,,,1.0,,,,,,,4.0,,,,,
krefeld,,1.0,7.0,,1.0,,26.0,1,2.0,13.0,20.0,1.0,,,1,25.0,2.0,,,,1.0,3.0,1.0,,,2.0,,1.0,,,,,,,4.0,,,,,
krefeld,5.0,1.0,6.0,,1.0,2.0,19.0,1,3.0,18.0,16.0,2.0,,1.0,1,12.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,4.0,,,,,
krefeld,2.0,,4.0,,1.0,3.0,15.0,1,1.0,19.0,16.0,1.0,,1.0,1,17.0,4.0,,,1.0,1.0,,,,,2.0,,,,,,,,,4.0,,,,,
krefeld,2.0,,2.0,,1.0,3.0,4.0,1,1.0,11.0,7.0,1.0,5.0,,1,20.0,2.0,,,2.0,,,,,,2.0,,,,,,,,,4.0,,,,,
krefeld,,,9.0,1.0,1.0,4.0,1.0,1,1.0,11.0,7.0,1.0,2.0,,1,11.0,,,,,,11.0,,,1.0,,,1.0,,1.0,,,2.0,,4.0,,,,,
krefeld,,,7.0,2.0,1.0,2.0,,1,1.0,14.0,15.0,1.0,1.0,,1,7.0,2.0,,,,,4.0,,,1.0,,,1.0,,,,,2.0,,4.0,,,,,
krefeld,3.0,,4.0,,1.0,3.0,10.0,1,1.0,5.0,8.0,1.0,1.0,1.0,1,3.0,,,,,1.0,6.0,1.0,,,,1.0,,,,,,,,4.0,,,,,
krefeld,4.0,1.0,11.0,,1.0,4.0,7.0,1,2.0,8.0,14.0,1.0,,1.0,1,5.0,,,1.0,,1.0,6.0,,,,,,1.0,,,,,,,4.0,,,,,
krefeld,1.0,1.0,5.0,,2.0,2.0,1.0,1,2.0,6.0,9.0,1.0,1.0,1.0,1,4.0,1.0,,,,9.0,4.0,,,,,,,,,,,,,4.0,,,,,
krefeld,,,1.0,3.0,1.0,3.0,4.0,1,2.0,1.0,2.0,1.0,,,1,14.0,3.0,,,,,3.0,,,,,,,,,,,,,4.0,,,,,
krefeld,,1.0,4.0,,1.0,3.0,3.0,1,1.0,8.0,8.0,1.0,2.0,2.0,1,1.0,3.0,,,2.0,,4.0,1.0,,,,,,,,,,,,4.0,,,,,
krefeld,,,2.0,3.0,1.0,3.0,4.0,1,1.0,1.0,4.0,1.0,,,1,8.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,4.0,,,,,
krefeld,1.0,,6.0,1.0,1.0,2.0,2.0,1,1.0,7.0,6.0,1.0,3.0,,1,10.0,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,
krefeld,,,9.0,,1.0,2.0,2.0,1,2.0,8.0,9.0,1.0,4.0,,1,3.0,1.0,,,1.0,7.0,,,,,,,,,,,,,,4.0,,,,,
krefeld,4.0,,10.0,,1.0,1.0,22.0,1,2.0,26.0,21.0,1.0,4.0,,1,7.0,1.0,,,1.0,1.0,5.0,,,,1.0,,,,,,,,,4.0,,,,,
krefeld,1.0,,10.0,,2.0,3.0,19.0,1,2.0,16.0,24.0,1.0,4.0,1.0,1,4.0,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,4.0,,,,,
krefeld,8.0,,19.0,,1.0,1.0,8.0,1,3.0,26.0,20.0,1.0,1.0,,1,14.0,2.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,4.0,,,,,
krefeld,,,7.0,,1.0,2.0,1.0,1,3.0,7.0,6.0,1.0,4.0,,1,8.0,,,,2.0,,,,,,1.0,,,,,,,,,4.0,,,,,
krefeld,1.0,,7.0,,1.0,2.0,4.0,1,1.0,7.0,8.0,,4.0,,1,3.0,,1.0,,,,,,,,1.0,,,,,,,,,4.0,,,,,
krefeld,1.0,,10.0,,1.0,2.0,8.0,1,4.0,30.0,21.0,1.0,2.0,,1,5.0,,1.0,,4.0,2.0,2.0,,,,1.0,,,,,,,,,4.0,,,,,
krefeld,,1.0,13.0,2.0,1.0,4.0,3.0,1,6.0,17.0,27.0,1.0,,1.0,1,6.0,1.0,,,1.0,1.0,6.0,2.0,,,,,,,,,,,,4.0,,,,,
krefeld,,1.0,11.0,,1.0,3.0,2.0,1,7.0,27.0,20.0,1.0,4.0,1.0,1,2.0,1.0,,,3.0,1.0,9.0,,,,,1.0,,,,,,,,4.0,,,,,
krefeld,2.0,1.0,8.0,,1.0,4.0,3.0,1,5.0,21.0,18.0,1.0,3.0,,1,2.0,2.0,,2.0,1.0,1.0,9.0,1.0,,1.0,,1.0,,,,,,,,4.0,,,,,
krefeld,2.0,1.0,6.0,,1.0,2.0,5.0,1,5.0,25.0,16.0,1.0,,2.0,1,,,1.0,2.0,4.0,1.0,12.0,,,1.0,,2.0,,,,,,,,4.0,,,,,
krefeld,1.0,,4.0,,1.0,1.0,,1,1.0,13.0,14.0,1.0,1.0,,1,,,2.0,,1.0,,7.0,,,,,,,,,,,,,4.0,,1.0,,,
krefeld,1.0,,1.0,,1.0,1.0,,1,1.0,8.0,10.0,1.0,,,1,,,2.0,,,,5.0,,,,,1.0,,,,,,,,4.0,,1.0,,,
krefeld,,,15.0,1.0,1.0,2.0,2.0,1,1.0,15.0,14.0,1.0,2.0,,1,11.0,1.0,,,4.0,,,,,,,,,,,,,,,4.0,,,,,
krefeld,3.0,,7.0,1.0,1.0,3.0,3.0,1,2.0,13.0,14.0,1.0,5.0,,1,5.0,,3.0,,6.0,,5.0,,,,,,,,,,,,,4.0,,,,,
krefeld,,1.0,8.0,3.0,1.0,4.0,,1,1.0,4.0,2.0,,1.0,1.0,1,6.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,4.0,,,,,
krefeld,,,8.0,2.0,1.0,2.0,3.0,1,1.0,6.0,5.0,1.0,3.0,1.0,1,11.0,3.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,4.0,,,,,
krefeld,,,15.0,,1.0,3.0,3.0,1,1.0,22.0,20.0,1.0,2.0,,1,1.0,,1.0,,4.0,2.0,7.0,,,2.0,1.0,,,,,,,,,4.0,,,,,
krefeld,,,11.0,,1.0,2.0,4.0,1,1.0,6.0,8.0,1.0,1.0,,1,7.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,4.0,,,,,
krefeld,1.0,1.0,10.0,,1.0,2.0,3.0,1,3.0,8.0,9.0,1.0,1.0,2.0,1,3.0,3.0,,2.0,,1.0,,,,,1.0,,,,,,,,,4.0,,,,,
krefeld,4.0,,14.0,,1.0,4.0,7.0,1,2.0,40.0,15.0,1.0,3.0,,1,4.0,,,1.0,3.0,1.0,,,,,,,,,3.0,,,,,4.0,,,,,
krefeld,2.0,,9.0,,1.0,6.0,5.0,1,4.0,25.0,15.0,1.0,6.0,,1,,,1.0,,17.0,5.0,7.0,,,1.0,,,,,,,,,,4.0,,,,,
krefeld,1.0,,12.0,,1.0,1.0,2.0,1,2.0,22.0,13.0,1.0,3.0,1.0,1,,,,,12.0,4.0,3.0,,,,,,,,,,,,,4.0,,,,,
krefeld,1.0,,8.0,,1.0,2.0,11.0,1,4.0,17.0,10.0,1.0,3.0,,1,4.0,1.0,,,2.0,2.0,3.0,,,,,,,,,,,,,4.0,,,,,
krefeld,,1.0,8.0,1.0,1.0,1.0,12.0,1,4.0,28.0,23.0,1.0,4.0,,1,4.0,,2.0,1.0,4.0,1.0,,1.0,,2.0,1.0,,,,,,,,,4.0,,,,,
krefeld,1.0,1.0,17.0,,1.0,2.0,16.0,1,3.0,35.0,33.0,1.0,2.0,,1,1.0,,2.0,2.0,4.0,2.0,,1.0,1.0,3.0,,,,,1.0,,,,,4.0,,,,,
krefeld,,,11.0,2.0,1.0,2.0,16.0,1,9.0,28.0,9.0,1.0,5.0,,1,14.0,3.0,,,2.0,,,,,,2.0,,,,2.0,,,,,4.0,,,,,
krefeld,,,22.0,2.0,1.0,3.0,9.0,1,11.0,29.0,14.0,1.0,2.0,,1,7.0,,,,3.0,,,,,,,,,,2.0,,,,,4.0,,,,,
krefeld,,,11.0,,1.0,3.0,9.0,1,7.0,28.0,34.0,1.0,2.0,,1,2.0,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,
krefeld,,,8.0,,1.0,2.0,2.0,1,4.0,11.0,32.0,1.0,2.0,,1,3.0,,,,2.0,,1.0,,,,,,,,,,,,,4.0,,,,,
krefeld,,,15.0,,1.0,5.0,6.0,1,6.0,32.0,31.0,1.0,3.0,,1,1.0,,,1.0,2.0,,7.0,,,,,,,,,,,,,4.0,,,,,
krefeld,,,8.0,,1.0,3.0,2.0,1,2.0,15.0,18.0,1.0,3.0,,1,4.0,2.0,,,2.0,2.0,7.0,1.0,,1.0,,,,,,,,,,4.0,,,,,
krefeld,,,10.0,1.0,1.0,3.0,4.0,1,2.0,12.0,12.0,1.0,10.0,1.0,1,6.0,2.0,,,4.0,1.0,,,,,1.0,,,,,,,,,4.0,,,,,
krefeld,,,6.0,1.0,1.0,1.0,6.0,1,2.0,16.0,11.0,1.0,8.0,3.0,1,8.0,2.0,,,3.0,,,,,1.0,,,,,,,,,,4.0,,,,,
krefeld,3.0,,8.0,1.0,1.0,4.0,10.0,1,3.0,8.0,12.0,2.0,1.0,,1,3.0,,1.0,,,,,,1.0,,,,,,,,,,,4.0,,,,,
krefeld,,,7.0,,1.0,2.0,6.0,1,2.0,9.0,10.0,,2.0,1.0,1,1.0,,,,1.0,,,,,,,,,,,,,,,4.0,,,,,
krefeld,,,4.0,,1.0,1.0,6.0,1,1.0,7.0,12.0,1.0,6.0,,1,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,4.0,,,,,
krefeld,,1.0,4.0,,1.0,4.0,9.0,1,1.0,7.0,9.0,1.0,4.0,1.0,1,5.0,1.0,,,4.0,,,,,,,,,,,,,,,4.0,,,,,
krefeld,,1.0,9.0,,1.0,3.0,12.0,1,1.0,9.0,6.0,1.0,6.0,3.0,1,4.0,,,,1.0,,,,,,,,,,,,,,,4.0,,,,,
krefeld,1.0,1.0,9.0,,1.0,2.0,15.0,1,2.0,12.0,13.0,1.0,,2.0,1,10.0,5.0,1.0,,,,4.0,,,,,,,,,,,,,4.0,,,,,
krefeld,,,3.0,1.0,1.0,3.0,2.0,1,2.0,11.0,4.0,1.0,1.0,1.0,1,11.0,2.0,,,1.0,,5.0,,,,,,,,,,,,,4.0,,,,,
